data/processed/train/images/Au_art_30515.png,0
data/processed/train/images/Tp_D_NRD_S_B_arc20047_nat20042_02476.png,1
data/processed/train/images/Au_nat_20043.png,0
data/processed/train/images/Au_ani_00043.png,0
data/processed/train/images/Au_nat_30161.png,0
data/processed/train/images/Au_ani_20052.png,0
data/processed/train/images/Au_sec_30115.png,0
data/processed/train/images/Tp_S_NRD_S_N_cha20041_cha20041_02040.png,1
data/processed/train/images/Au_pla_20100.png,0
data/processed/train/images/Au_sec_30555.png,0
data/processed/train/images/Au_nat_30570.png,0
data/processed/train/images/Au_cha_30402.png,0
data/processed/train/images/Tp_S_NNN_S_N_pla20085_pla20085_01985.png,1
data/processed/train/images/Au_ind_20053.png,0
data/processed/train/images/Au_cha_10211.png,0
data/processed/train/images/Au_cha_20020.png,0
data/processed/train/images/Au_cha_30572.png,0
data/processed/train/images/Tp_S_NRN_S_N_art00019_art00019_10276.png,1
data/processed/train/images/Au_art_30496.png,0
data/processed/train/images/Tp_S_NNN_S_N_arc00007_arc00007_00227.png,1
data/processed/train/images/Tp_S_CNN_M_N_arc00052_arc00052_10264.png,1
data/processed/train/images/Tp_S_NRN_S_N_sec20082_sec20082_01672.png,1
data/processed/train/images/Au_arc_30339.png,0
data/processed/train/images/Tp_D_NNN_S_B_cha00081_cha00065_00401.png,1
data/processed/train/images/Tp_S_CNN_M_N_txt10101_txt10101_10150.png,1
data/processed/train/images/Tp_S_CND_S_N_sec00059_sec00059_00080.png,1
data/processed/train/images/Tp_S_NRN_S_N_ani20053_ani20053_02096.png,1
data/processed/train/images/Au_art_30619.png,0
data/processed/train/images/Tp_S_NRN_S_N_cha10196_cha10196_12304.png,1
data/processed/train/images/Tp_D_NRN_S_N_ani10163_ani10196_12497.png,1
data/processed/train/images/Tp_S_CRN_S_N_nat10145_nat10145_11977.png,1
data/processed/train/images/Au_ind_00092.png,0
data/processed/train/images/Tp_S_NRN_M_N_cha10114_nat10114_12181.png,1
data/processed/train/images/Au_ani_00016.png,0
data/processed/train/images/Tp_S_NNN_S_N_cha10114_cha10114_12175.png,1
data/processed/train/images/Tp_D_NNN_S_N_ind00062_ind00060_10702.png,1
data/processed/train/images/Au_sec_30500.png,0
data/processed/train/images/Au_art_30654.png,0
data/processed/train/images/Tp_S_NNN_S_N_sec20026_sec20026_02452.png,1
data/processed/train/images/Au_arc_30683.png,0
data/processed/train/images/Tp_D_NRN_M_N_nat10144_nat00097_11972.png,1
data/processed/train/images/Au_pla_30292.png,0
data/processed/train/images/Tp_D_NRN_S_N_ani10119_ani10118_11612.png,1
data/processed/train/images/Au_ani_20009.png,0
data/processed/train/images/Tp_D_NRN_S_N_nat20086_nat20082_01590.png,1
data/processed/train/images/Au_arc_30668.png,0
data/processed/train/images/Tp_S_NNN_S_N_nat00021_nat00021_11043.png,1
data/processed/train/images/Tp_S_NNN_S_N_arc20006_arc20006_01459.png,1
data/processed/train/images/Tp_D_NNN_M_N_ani00019_nat00095_11863.png,1
data/processed/train/images/Tp_S_NNN_S_N_cha00079_cha00079_00864.png,1
data/processed/train/images/Au_arc_30181.png,0
data/processed/train/images/Tp_S_NNN_S_N_ani00089_ani00089_11145.png,1
data/processed/train/images/Au_ind_30002.png,0
data/processed/train/images/Tp_D_NNN_S_B_ind00070_cha00089_00471.png,1
data/processed/train/images/Au_pla_30041.png,0
data/processed/train/images/Au_sec_30303.png,0
data/processed/train/images/Au_arc_20028.png,0
data/processed/train/images/Tp_D_NRN_S_O_ani00084_ani00085_10058.png,1
data/processed/train/images/Tp_S_CNN_M_N_cha00078_cha00078_11027.png,1
data/processed/train/images/Au_arc_30629.png,0
data/processed/train/images/Au_cha_30121.png,0
data/processed/train/images/Au_sec_30232.png,0
data/processed/train/images/Tp_D_NNN_L_N_ani00010_nat00099_10217.png,1
data/processed/train/images/Au_pla_30274.png,0
data/processed/train/images/Au_ani_30298.png,0
data/processed/train/images/Tp_D_NNN_L_N_arc00011_ani00058_00231.png,1
data/processed/train/images/Au_nat_30555.png,0
data/processed/train/images/Tp_S_NNN_S_N_ani20008_ani20008_02051.png,1
data/processed/train/images/Au_ind_30148.png,0
data/processed/train/images/Au_ani_00050.png,0
data/processed/train/images/Tp_S_CNN_S_N_pla20068_pla20068_01968.png,1
data/processed/train/images/Au_pla_30029.png,0
data/processed/train/images/Au_nat_30701.png,0
data/processed/train/images/Tp_S_NRD_S_N_arc00067_arc00067_01060.png,1
data/processed/train/images/Tp_S_CNN_S_N_ind00082_ind00082_01366.png,1
data/processed/train/images/Tp_D_NRN_S_B_sec00075_ani00096_00096.png,1
data/processed/train/images/Au_sec_30244.png,0
data/processed/train/images/Tp_D_NNN_M_N_arc00054_nat00059_11934.png,1
data/processed/train/images/Au_ani_30528.png,0
data/processed/train/images/Au_sec_00035.png,0
data/processed/train/images/Au_arc_30385.png,0
data/processed/train/images/Au_ani_20045.png,0
data/processed/train/images/Au_art_00086.png,0
data/processed/train/images/Au_arc_30690.png,0
data/processed/train/images/Au_ind_20045.png,0
data/processed/train/images/Tp_S_NND_S_N_sec00059_sec00059_11269.png,1
data/processed/train/images/Tp_S_CRN_M_N_txt00073_txt00073_11304.png,1
data/processed/train/images/Au_ind_30149.png,0
data/processed/train/images/Tp_D_NRN_M_N_cha10170_nat10123_12291.png,1
data/processed/train/images/Tp_D_NRN_M_N_nat10110_cha00070_11373.png,1
data/processed/train/images/Au_arc_30520.png,0
data/processed/train/images/Au_nat_30688.png,0
data/processed/train/images/Tp_S_CNN_M_N_nat00092_nat00092_10595.png,1
data/processed/train/images/Tp_S_CNN_S_N_cha10124_cha10124_12154.png,1
data/processed/train/images/Au_arc_00062.png,0
data/processed/train/images/Au_pla_00018.png,0
data/processed/train/images/Au_art_30324.png,0
data/processed/train/images/Au_sec_30200.png,0
data/processed/train/images/Au_ani_30210.png,0
data/processed/train/images/Au_art_30362.png,0
data/processed/train/images/Tp_D_CNN_S_N_txt00052_txt00051_10377.png,1
data/processed/train/images/Au_art_20085.png,0
data/processed/train/images/Au_ind_00010.png,0
data/processed/train/images/Au_sec_30170.png,0
data/processed/train/images/Tp_D_CRN_S_N_nat10128_ani00070_11539.png,1
data/processed/train/images/Tp_S_NNN_M_N_sec00045_sec00045_00066.png,1
data/processed/train/images/Au_art_30130.png,0
data/processed/train/images/Tp_D_NNN_S_N_pla00006_pla00006_00546.png,1
data/processed/train/images/Au_ani_00058.png,0
data/processed/train/images/Au_ani_30578.png,0
data/processed/train/images/Tp_D_NRN_S_N_cha00067_ani00079_00387.png,1
data/processed/train/images/Au_arc_30419.png,0
data/processed/train/images/Tp_D_CRD_S_N_cha00059_cha00057_00379.png,1
data/processed/train/images/Tp_D_CRD_S_N_ani00075_art00012_00195.png,1
data/processed/train/images/Tp_S_NNN_S_N_sec00002_sec00002_10786.png,1
data/processed/train/images/Au_art_10002.png,0
data/processed/train/images/Au_sec_30383.png,0
data/processed/train/images/Au_art_30478.png,0
data/processed/train/images/Tp_S_CNN_L_O_ind00004_ind00004_10165.png,1
data/processed/train/images/Au_ani_30686.png,0
data/processed/train/images/Au_arc_00027.png,0
data/processed/train/images/Tp_S_CNN_M_N_cha00056_cha00056_10262.png,1
data/processed/train/images/Au_pla_30058.png,0
data/processed/train/images/Au_sec_00008.png,0
data/processed/train/images/Au_pla_00051.png,0
data/processed/train/images/Tp_D_NRN_M_N_art00014_art00010_11833.png,1
data/processed/train/images/Tp_S_NRN_S_N_ind00007_ind00007_01305.png,1
data/processed/train/images/Tp_D_NRN_S_N_nat10159_ani00099_12054.png,1
data/processed/train/images/Au_arc_20002.png,0
data/processed/train/images/Tp_S_NNN_S_N_pla00075_pla00075_10621.png,1
data/processed/train/images/Tp_S_NNN_S_N_pla20075_pla20075_01975.png,1
data/processed/train/images/Au_ind_00006.png,0
data/processed/train/images/Tp_S_NNN_S_N_nat00046_nat00046_00965.png,1
data/processed/train/images/Au_nat_30029.png,0
data/processed/train/images/Au_arc_30096.png,0
data/processed/train/images/Tp_S_CRN_S_N_ind00046_ind00046_10892.png,1
data/processed/train/images/Tp_S_NNN_S_B_cha20002_cha20002_02001.png,1
data/processed/train/images/Tp_D_NNN_S_N_cha00087_ani00069_00407.png,1
data/processed/train/images/Au_art_30031.png,0
data/processed/train/images/Au_cha_10108.png,0
data/processed/train/images/Tp_S_NNN_S_N_sec20081_sec20081_02138.png,1
data/processed/train/images/Tp_S_CNN_M_N_art00069_art00069_10853.png,1
data/processed/train/images/Au_arc_30271.png,0
data/processed/train/images/Au_txt_30004.png,0
data/processed/train/images/Au_ind_30045.png,0
data/processed/train/images/Au_sec_00016.png,0
data/processed/train/images/Au_nat_30624.png,0
data/processed/train/images/Au_arc_20078.png,0
data/processed/train/images/Au_txt_10116.png,0
data/processed/train/images/Tp_S_NNN_S_N_sec00098_sec00098_10334.png,1
data/processed/train/images/Tp_D_NRN_S_B_arc00088_arc00088_00308.png,1
data/processed/train/images/Tp_D_CRN_M_N_pla00035_pla00033_10997.png,1
data/processed/train/images/Tp_S_CRN_S_M_pla00060_pla00060_11222.png,1
data/processed/train/images/Tp_S_CRN_S_N_sec00022_sec00022_10806.png,1
data/processed/train/images/Tp_S_NRN_S_N_ind00042_ind00042_10885.png,1
data/processed/train/images/Tp_S_NRN_S_N_ani10221_ani10221_12394.png,1
data/processed/train/images/Au_nat_30226.png,0
data/processed/train/images/Au_art_30633.png,0
data/processed/train/images/Au_ani_00095.png,0
data/processed/train/images/Au_cha_30284.png,0
data/processed/train/images/Tp_S_NNN_S_N_pla20038_pla20038_01938.png,1
data/processed/train/images/Tp_D_NRN_M_N_txt10111_txt10104_10810.png,1
data/processed/train/images/Tp_D_NRN_S_N_art00010_art00092_11839.png,1
data/processed/train/images/Tp_S_NNN_S_N_cha10165_cha10165_12244.png,1
data/processed/train/images/Au_cha_30092.png,0
data/processed/train/images/Tp_D_NRN_S_B_art00059_cha00063_01401.png,1
data/processed/train/images/Tp_D_NRN_S_B_sec00019_pla00019_20018.png,1
data/processed/train/images/Au_cha_10170.png,0
data/processed/train/images/Tp_S_NRD_S_N_art00041_art00041_00925.png,1
data/processed/train/images/Tp_S_NNN_S_N_ani20049_ani20049_02092.png,1
data/processed/train/images/Tp_S_NNN_S_N_pla20023_pla20023_02387.png,1
data/processed/train/images/Tp_D_NRN_M_B_ani10114_ani00100_11637.png,1
data/processed/train/images/Au_ani_30138.png,0
data/processed/train/images/Au_cha_30222.png,0
data/processed/train/images/Tp_S_NRN_S_N_ind00075_ind00075_00475.png,1
